run_dir,source_file,direction_tags,n_rows,columns,table_kind,feature_set,model,weight_mode,objective,all_threshold,old_threshold,third_threshold,all_accuracy,all_balanced_accuracy,all_auc,all_sensitivity_high,all_specificity_low,all_f1,old_accuracy,old_balanced_accuracy,old_auc,old_sensitivity_high,old_specificity_low,old_f1,third_accuracy,third_balanced_accuracy,third_auc,third_sensitivity_high,third_specificity_low,third_f1,adapt_accuracy,adapt_balanced_accuracy,adapt_auc,adapt_sensitivity_high,adapt_specificity_low,adapt_f1,holdout_accuracy,holdout_balanced_accuracy,holdout_auc,holdout_sensitivity_high,holdout_specificity_low,holdout_f1,external_accuracy,external_balanced_accuracy,external_auc,external_sensitivity_high,external_specificity_low,external_f1,selection_score,old_guard_090,old_guard_092,folds,primary_metric,feature_model,global_pool,input_variant,image_size,estimator,threshold,method,weight,subset,extra_tag,source,boundary,n_internal,n_external_strict,n_candidates
170_old_third_no64_meta_stack_qkvb107_plus_seed168_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/170_old_third_no64_meta_stack_qkvb107_plus_seed168_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;qkvb,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.565,0.565,0.565,0.8629441624365483,0.8537239227919673,0.9003338857477091,0.8161434977578476,0.8913043478260869,0.8179775280898877,0.9228070175438596,0.922724586288416,0.946808510638298,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8071895424836601,0.7562064459930313,0.8141332752613241,0.6463414634146342,0.8660714285714286,0.6424242424242425,0.6944444444444444,0.672077922077922,0.724025974025974,0.7727272727272727,0.5714285714285714,0.7555555555555555,0.8418803418803419,0.7040816326530612,0.7406015037593985,0.5,0.9081632653061223,0.5066666666666667,,,,,,,0.8487905267055884,True,True,,,,,,,,,,,,,,,,,
171_dinov3_vitl16_qkvb_task7_whole352_externalmimic_lastblock_5fold_20260525,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/171_dinov3_vitl16_qkvb_task7_whole352_externalmimic_lastblock_5fold_20260525/cv_fold_summary.csv,external_mimic;dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6588321389876601,0.6825086886130076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7633927639279996,,,,,,,,,,,,,,,
174_old_third_no64_meta_stack_plus_externalmimic173_20260525,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/174_old_third_no64_meta_stack_plus_externalmimic173_20260525/no64_meta_stack_cv_summary.csv,external_mimic;meta_stack;stacking,18.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_bal_c0.01,none,old_third_balanced,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.8494077834179357,0.8446212712029635,0.8996514915188146,0.8251121076233184,0.8641304347826086,0.8052516411378556,0.9228070175438596,0.922724586288416,0.949074074074074,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.7810457516339869,0.7460801393728222,0.8016114982578397,0.6707317073170732,0.8214285714285714,0.6214689265536724,0.6666666666666666,0.6363636363636364,0.7142857142857143,0.7727272727272727,0.5,0.7391304347826086,0.8162393162393162,0.7099892588614394,0.710123523093448,0.5526315789473685,0.8673469387755102,0.4941176470588235,,,,,,,0.8414260138272665,True,True,,,,,,,,,,,,,,,,,
43_third_adapt72_variant_ensemble_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/43_third_adapt72_variant_ensemble_20260523/ensemble_sweep_summary.csv,unclassified,420.0,candidate|objective|selection_split|holdout_used_for_selection|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc,best_row_by_selection_or_balanced_accuracy,,,,balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,0.6111111111111112,0.6298701298701299,0.6006493506493507,0.5454545454545454,0.7142857142857143,0.631578947368421,0.7435897435897436,0.7090494092373791,0.7346938775510203,0.6578947368421053,0.7602040816326531,0.4545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,
52_old_third_no64_meta_stack_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/52_old_third_no64_meta_stack_20260523/no64_meta_stack_cv_summary.csv,meta_stack;stacking,54.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_bal_c0.03,none,old_third_balanced,0.4599999999999999,0.4599999999999999,0.4599999999999999,0.8494077834179357,0.8516889257165139,0.8962638915968025,0.8609865470852018,0.842391304347826,0.8118393234672304,0.9192982456140352,0.9192523640661938,0.9472517730496454,0.9148936170212766,0.9236111111111112,0.9181494661921707,0.7843137254901961,0.7792356271777003,0.7907229965156795,0.7682926829268293,0.7901785714285714,0.65625,0.6944444444444444,0.6266233766233766,0.6939935064935066,0.9318181818181818,0.3214285714285714,0.7884615384615384,0.811965811965812,0.7180451127819549,0.674140708915145,0.5789473684210527,0.8571428571428571,0.5,,,,,,,0.8492386744902258,True,False,,,,,,,,,,,,,,,,,
53_old_third_no64_meta_stack_full_prob_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/53_old_third_no64_meta_stack_full_prob_20260523/no64_meta_stack_cv_summary.csv,meta_stack;stacking,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_bal_c0.03,domain_label_third_up,old_third_balanced,0.4949999999999999,0.4949999999999999,0.4949999999999999,0.8544839255499154,0.8557650126730356,0.8962517059855724,0.8609865470852018,0.8505434782608695,0.8170212765957446,0.9192982456140352,0.9192523640661938,0.9458234830575256,0.9148936170212766,0.9236111111111112,0.9181494661921707,0.7941176470588235,0.7859320557491289,0.7943706445993032,0.7682926829268293,0.8035714285714286,0.6666666666666666,0.6805555555555556,0.6087662337662337,0.698051948051948,0.9318181818181818,0.2857142857142857,0.780952380952381,0.8290598290598291,0.7282491944146079,0.6749462943071965,0.5789473684210527,0.8775510204081632,0.5238095238095238,,,,,,,0.8529860484398055,True,False,,,,,,,,,,,,,,,,,
54_old_third_dinov3_vitb16_wpc_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/54_old_third_dinov3_vitb16_wpc_20260523/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino,156.0,feature_model|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,none,balanced_accuracy,0.3049999999999999,0.3049999999999999,0.3049999999999999,0.6463620981387479,0.6709763111717684,0.727395691167869,0.7713004484304933,0.5706521739130435,0.6220614828209765,0.6912280701754386,0.6924497635933806,0.7597025216706067,0.8085106382978723,0.5763888888888888,0.7215189873417721,0.6045751633986928,0.6371406794425087,0.6689351045296167,0.7073170731707317,0.5669642857142857,0.4894514767932489,,,,,,,,,,,,,,,,,,,0.4492658498010318,False,False,,,vit_base_patch16_dinov3.lvd1689m,,whole_plus_crop,512.0,logreg_bal_c0.3,,,,,,,,,,
55_old_third_dinov3_vitb16_token_wpc512_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/55_old_third_dinov3_vitb16_token_wpc512_20260523/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,domain_label,balanced_accuracy,0.4149999999999999,0.4149999999999999,0.4149999999999999,0.6835871404399323,0.7167698381750829,0.7957204133359329,0.852017937219731,0.5815217391304348,0.6701940035273368,0.6807017543859649,0.6826979905437353,0.7490149724192277,0.8723404255319149,0.4930555555555556,0.7299703264094956,0.6862745098039216,0.7277330139372822,0.8191419860627178,0.8170731707317073,0.6383928571428571,0.5826086956521739,,,,,,,,,,,,,,,,,,,0.4772263085682475,False,False,,,vit_base_patch16_dinov3.lvd1689m,token,whole_plus_crop,512.0,logreg_bal_c0.003,,,,,,,,,,
57_old_third_no64_meta_stack_dinov3token_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/57_old_third_no64_meta_stack_dinov3token_20260523/no64_meta_stack_cv_summary.csv,meta_stack;stacking;dinov3;dino,576.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_bal_c0.03,domain_label_third_up,old_third_balanced,0.4949999999999999,0.4949999999999999,0.4949999999999999,0.8544839255499154,0.8557650126730356,0.8962517059855724,0.8609865470852018,0.8505434782608695,0.8170212765957446,0.9192982456140352,0.9192523640661938,0.9458234830575256,0.9148936170212766,0.9236111111111112,0.9181494661921707,0.7941176470588235,0.7859320557491289,0.7943706445993032,0.7682926829268293,0.8035714285714286,0.6666666666666666,0.6805555555555556,0.6087662337662337,0.698051948051948,0.9318181818181818,0.2857142857142857,0.780952380952381,0.8290598290598291,0.7282491944146079,0.6749462943071965,0.5789473684210527,0.8775510204081632,0.5238095238095238,,,,,,,0.8529860484398055,True,False,,,,,,,,,,,,,,,,,
58_old_third_dinov3_convnextb_wpc512_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/58_old_third_dinov3_convnextb_wpc512_20260523/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;convnext,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,none,balanced_accuracy,0.4049999999999999,0.4049999999999999,0.4049999999999999,0.6548223350253807,0.6751194189900565,0.7259334178202379,0.757847533632287,0.592391304347826,0.6236162361623616,0.6842105263157895,0.6853575650118203,0.7231579984239559,0.7943262411347518,0.5763888888888888,0.7133757961783439,0.6274509803921569,0.6489002613240418,0.7091681184668989,0.6951219512195121,0.6026785714285714,0.5,,,,,,,,,,,,,,,,,,,0.4419421267776495,False,False,,,convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512.0,logreg_bal_c0.03,,,,,,,,,,
64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523/cv_fold_summary.csv,dinov3;dino;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6837132457973923,0.6904528016008042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7893613221750011,,,,,,,,,,,,,,,
65_old_third_no64_meta_stack_plus_dinov3whole_ft_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/65_old_third_no64_meta_stack_plus_dinov3whole_ft_20260523/no64_meta_stack_cv_summary.csv,meta_stack;stacking;dinov3;dino;whole,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_plain_c0.03,domain_label_third_up,old_third_balanced,0.5099999999999999,0.5099999999999999,0.5099999999999999,0.8629441624365483,0.8581412068629362,0.90225921232209,0.8385650224215246,0.8777173913043478,0.8219780219780219,0.9192982456140352,0.9192523640661938,0.9432624113475178,0.9148936170212766,0.9236111111111112,0.9181494661921707,0.8104575163398693,0.7777656794425087,0.8148954703832753,0.7073170731707317,0.8482142857142857,0.6666666666666666,0.6944444444444444,0.6396103896103896,0.7402597402597402,0.8863636363636364,0.3928571428571428,0.78,0.8461538461538461,0.7066326530612245,0.7231471535982814,0.5,0.9132653061224488,0.5135135135135135,,,,,,,0.8526604608877115,True,False,,,,,,,,,,,,,,,,,
66_dinov3_vitl16_task7_whole352_lastblock_lowlr_5fold_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/66_dinov3_vitl16_task7_whole352_lastblock_lowlr_5fold_20260523/cv_fold_summary.csv,dinov3;dino;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.71331112972417,0.7112419775817711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7860127984049321,,,,,,,,,,,,,,,
67_old_third_no64_meta_stack_plus_dinov3vitl_ft_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/67_old_third_no64_meta_stack_plus_dinov3vitl_ft_20260523/no64_meta_stack_cv_summary.csv,meta_stack;stacking;dinov3;dino,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.59,0.59,0.59,0.871404399323181,0.859633944238643,0.899627120296354,0.8116591928251121,0.907608695652174,0.8264840182648402,0.9228070175438596,0.922724586288416,0.9496158392434988,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8235294117647058,0.7635017421602788,0.80841681184669,0.6341463414634146,0.8928571428571429,0.6582278481012658,0.6944444444444444,0.6850649350649352,0.7240259740259739,0.7272727272727273,0.6428571428571429,0.7441860465116279,0.8632478632478633,0.7274436090225564,0.7231471535982814,0.5263157894736842,0.9285714285714286,0.5555555555555556,,,,,,,0.8537219077946094,True,True,,,,,,,,,,,,,,,,,
72_old_third_dinov3_vitl16_crop352_token_feature_cv_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/72_old_third_dinov3_vitl16_crop352_token_feature_cv_20260523/dinov3_feature_cv_summary.csv,crop;dinov3;dino,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,domain_label_third_up,balanced_accuracy,0.4449999999999999,0.4449999999999999,0.4449999999999999,0.6666666666666666,0.6961152271397933,0.7543258919867422,0.8161434977578476,0.5760869565217391,0.6488413547237076,0.6736842105263158,0.675531914893617,0.7160657998423955,0.851063829787234,0.5,0.7207207207207207,0.6601307189542484,0.6905487804878049,0.7626306620209059,0.7560975609756098,0.625,0.543859649122807,,,,,,,,,,,,,,,,,,,0.450271405036855,False,False,,,vit_large_patch16_dinov3.lvd1689m,token,crop,352.0,logreg_bal_c0.003,,,,,,,,,,
